loan_title,user_id,org_id,loan_package_id,package_name,brower_credit_score,amount,currency,status,amount_payable,principal_due,balance,penalty_due,charge_per_installment,no_of_installment,next_payment_date,payback_date,interest
ADTPRWIEBNZMXOVFHSKJ,996,1836,161,ZYOXTICBVUQKADGMNHEP,3326,34000,ZHACKFRTGIOELUDNYMVP,3,3994,50000,144,5000,906,PNDYWBSURMGTZFIXEAKJ,22-October-2021,22-October-2021,1179
RXNAPGCUZFJIKQHMBWEY,29,1792,150,NEWSJFMYOTIABRLHVKPD,1259,34000,DATUNSRWMCZOXJQHVEPK,4,2899,50000,834,5000,812,JPRFNIOVATZGWCBQLDSH,22-October-2021,22-October-2021,1080
AZRUHSNVDLGCMKOQEWJX,920,910,175,HKEPVQMDTZORNUJCSYGI,3512,34000,TBHDYAMFWUJCLOIZKEXS,0,4368,50000,446,5000,893,MJNBCEIPSWVOXYAGKLTU,22-October-2021,22-October-2021,1232
DNXGOKSUMZACWJQHYEIF,616,1519,149,APLISUTGNOHXZWKCJMDQ,1948,34000,OQYKTNPLHZXVFEBSJIGW,0,3721,50000,733,5000,716,VZMRKUQDLSXNBWYEHTJP,22-October-2021,22-October-2021,1634
SCUQOKDRTMBAIPEFJGZW,169,1713,120,HFWRXZYGTIDBMAKUESLN,3437,34000,HDMQOKUZTBVCPLSIWANE,0,4011,50000,457,5000,650,OUDJPLKCXYNQWEASMRHT,22-October-2021,22-October-2021,1828
GVLRMXHOUEWYQIJAZCFB,1000,1608,157,NLDTHBAXPZEMCSUJQOKY,1849,34000,XMWCREVSNTHZJPKULAOG,3,3836,50000,729,5000,527,HQGIXLESWOKCTDABUYJZ,22-October-2021,22-October-2021,1846
QUMADJYWXSEKHZRTVICB,325,863,138,VHKXCOJTZLGBREPUWMQY,2079,34000,UHGAZCEPXJIFWYKRNMQL,0,4969,50000,95,5000,430,IZUACYBSVQFPDTWHNLER,22-October-2021,22-October-2021,1734
PCGFYMSEIUKBVJLZWTRQ,775,1653,135,NSAUJGEWLDYBZFPMXIRT,2881,34000,QGLAOVRFSIZJKPHMNWDX,4,4193,50000,4,5000,805,OMYNICPUXESRGLBVWKDZ,22-October-2021,22-October-2021,1514
ZFWJUKNYHQATLCXBPSDE,30,1002,173,IAVNDHUMSOBWQLEYPGTJ,1172,34000,VEDPNHKXWMUOZGLBFYJI,1,3167,50000,792,5000,868,NVQOSPGKZMADTHLJBEIU,22-October-2021,22-October-2021,1507
NGEQOVKXMCPYRWJFDSBU,105,1321,113,NPXUJISFVGQWBDYAETRC,1846,34000,AQPURMFJVTEHZILWOBDN,1,4857,50000,246,5000,982,HCQBGJVDUKYIEOPARFTL,22-October-2021,22-October-2021,1029
VIROADUTPNLHZXEGBCQM,330,1378,102,GQTPMWLVBOREZAUCYSDX,3059,34000,XYABOQPZUMJLGTCNSEDH,0,2066,50000,874,5000,180,KTVWHEGZQPSONMLXYIBR,22-October-2021,22-October-2021,1147
YARXZGEOLMDPICNQWVSU,544,1525,129,UBOTYVGAHMCXJQFDSKZN,1076,34000,UFZIGXNPBJLMWOYCEVQA,0,3051,50000,466,5000,331,DQRJLPMHGOKICFWSBUVA,22-October-2021,22-October-2021,1753
YCJPUOTZVEISRDMAKQGX,471,1252,181,YPLMQAONZFECHIVBGTXR,2939,34000,WEIQCZKGPTLRXFSOMHAJ,3,2441,50000,666,5000,609,LVCGOSRAJQDTWXBIHKUZ,22-October-2021,22-October-2021,1474
NAGFVCQYJRKEWDSIHMOL,282,1958,107,DVHCIMXNTPALZGYQOURW,1550,34000,AJRPDGLWZIMQCNOKHVFT,3,2723,50000,486,5000,401,CZFAKPLMRQBDITESHWNU,22-October-2021,22-October-2021,1372
VBWPUXZTYAFJNEGOMILK,263,1927,199,UQKJVSGTDZBIMFNLOHYX,1968,34000,REBQPGIKSCDLJFWTVNMU,1,3367,50000,59,5000,249,PYBUCTNVFJKRHLXGSDIO,22-October-2021,22-October-2021,1831
RYWALCTVMOJXKEZPHSIG,73,1970,155,PRSHMVDUKYWZBFXNCIQO,3820,34000,MNTQWGJHBZLKSIPCEXYR,1,3506,50000,191,5000,629,GNZCJITLQOESAXHYKWVR,22-October-2021,22-October-2021,1243
OZTEYWABDINJUXPCFSQL,790,929,150,DIQWGUVHFCZNRKSXMLTO,2515,34000,EKPXWYVHJGINFTAMUBLS,0,2451,50000,955,5000,149,DQBOXMKECNIFUJWYGHSP,22-October-2021,22-October-2021,1347
ISFWRQTAELHMOXYPDJKB,81,527,183,QVDZRKEFIPWXBMLUATYJ,3951,34000,TYQNXGAWIBMKLSEOHFZR,3,3608,50000,741,5000,202,FVNHDQIZXMSWPBYLRCJK,22-October-2021,22-October-2021,1597
SZNDHWBCPLYUQTXAGEIV,359,1257,106,SUYZJLVDEMHGBWTOXNKC,2518,34000,FDAVMUNHYZTRKXBCPOWG,3,2183,50000,743,5000,436,OBETGWHUPNCYZJRSDLQV,22-October-2021,22-October-2021,1265
IKCMDVLRUJQXFOZNWPYH,289,1032,124,ZOGXUEDKICRJANTBVLHW,1469,34000,DINJSXMTLGQZFACWKUYB,2,4243,50000,317,5000,881,NXLTYBQWJHOIFAVCPZMD,22-October-2021,22-October-2021,1936
BLUIVRTSQPNMKJOWZGFX,41,817,188,TYQMEJBGKDACFULZPONS,2835,34000,IALJFZNGUTPDKBVHRCEX,2,2848,50000,290,5000,464,FOWDLBQPCRKNXJSUTYAG,22-October-2021,22-October-2021,1254
ISBPTGAYOVCQZMJKUDRL,844,1282,160,WMEBAUZDTKSQGVHRCFNJ,1391,34000,DBGRCHWSXTYAZIMFNOQE,1,4744,50000,785,5000,956,USDKLFMCAXTRJGEWHYNZ,22-October-2021,22-October-2021,1626
FDZAECQGSHMVPNRBXUOI,147,1505,153,ZFKEDARQUNYBCMPVSHTL,2339,34000,MQLUGBVPHWRZONSTEFJY,3,4503,50000,413,5000,70,LGCEXUPVSQMHZINWBAJY,22-October-2021,22-October-2021,1814
PXBDNAUVJROGKYWFITMZ,900,856,187,GJXFDUKIVZQMSBRANYEH,3762,34000,TSGKZVMJBFPHWIRCOANY,4,4043,50000,229,5000,866,PNRAGYMFQIULEZSJXCKW,22-October-2021,22-October-2021,1870
WAXPBTFMKOLHSNIGCEVQ,486,1102,143,MDZOWICNTHYRJLFAVBPE,2818,34000,JTGFZVCIUOLYNDSBRXAW,0,4925,50000,546,5000,487,BCZUKRDEFXNSVGATWYIP,22-October-2021,22-October-2021,1188
FYAOGWJPEXUVDKSCQILR,957,1440,101,EGPTIRSYQUOVFBDKXWNL,2200,34000,SNAEUZDGXFQKOWIRCPJT,2,3739,50000,229,5000,37,IZBNSYJWKEPCVRLGTDFM,22-October-2021,22-October-2021,1914
KNOWFTGCJYVMHZIRUQSB,413,736,130,IXYKHRZJBVTSAQWDCEFN,2732,34000,ENXAQIBSMTOZYJHCWGKR,2,2969,50000,858,5000,742,FNOUATBGDEKSCLXPRWIH,22-October-2021,22-October-2021,1394
WYVSUFHAQTODKJPLGCEB,695,594,166,SYHDNMGAVJRTBUXCFWIZ,1098,34000,ACUVKNBFTPZIJGRYQMWL,0,4677,50000,264,5000,122,YBNUZQPMSTEVDLOJFXCK,22-October-2021,22-October-2021,1427
OJKARMSYIVXPGEQLUWDF,946,1190,158,EWLCQRVKZXTUOJFNBMDI,3147,34000,EYBOKWZXTAJCLRSFPIDG,2,2700,50000,748,5000,525,NLVXJTGMUCQRAODSZEFP,22-October-2021,22-October-2021,1023
OIVTCHEUBZLMGRKSPXDJ,512,1226,166,GKCXFHDNJAYRLVUTEWIO,1118,34000,WGUCSVHBRQAMZODXITFY,0,2149,50000,20,5000,271,XSCPYMHNQBOWAJRZKGLU,22-October-2021,22-October-2021,1187
TWFOJEYHISLZDQMXCKVR,216,1982,181,OXCVUTYRIKBPGSJWNFMD,2040,34000,VHRKZCUIWBEQYFLONSXT,4,2141,50000,326,5000,899,XZBDIRJQOUNLFCWKHSTY,22-October-2021,22-October-2021,1484
HYKNISLGMBUOQDCRJAEZ,106,848,117,ZNLBJIUTKMGHQEFYOXWD,2999,34000,QOXDTFAWNBSEKUMGLRVH,2,4880,50000,360,5000,22,EWDPIQVLNUGHBAZJKCXT,22-October-2021,22-October-2021,1174
XVGFULDMQKEHPNTSIOWR,806,873,159,JNGOVXELTYUHKABSCMZW,3730,34000,WVXYFDIZOQLPCSMERUKT,0,3292,50000,930,5000,974,HMRXPNODIUQGTVAFZYEJ,22-October-2021,22-October-2021,1147
SVMNYIPWFEXRHOGJLUTQ,640,1650,183,FSLCTVWUMZPOGRYBXEIQ,3454,34000,LSTYANCEMWVHKQJPZGUD,3,2720,50000,866,5000,668,GHFEULVQPIXJDNCWAMYS,22-October-2021,22-October-2021,1109
SRDCWUZNETPYBOMJLKQV,367,589,118,EWKGZFXJLCHBNQOIYVMR,3639,34000,QHKXMGOPJLFYVAETNBID,1,3506,50000,858,5000,72,JPXTCWOLUSDIFQHNEYBV,22-October-2021,22-October-2021,1140
PRQGBEOILNYVHCJFUZWX,86,1071,160,OVRTLINQHUJYBEGMFPXS,1489,34000,ZRSOEHBWIJKYDGTVXMQU,1,4014,50000,813,5000,683,YKHMOEPALDQRXBCTGUWI,22-October-2021,22-October-2021,1946
GODSPFTAIQEVCLNJHBUW,435,866,159,WOIZGNKCBFELAVXPTMYU,3089,34000,GYMNHOPXFWSQZLKEIJDB,2,3471,50000,353,5000,304,NRIMKAZQUYGPSTLBXHED,22-October-2021,22-October-2021,1727
MYZJFTARGOSVNKBIDHWE,127,749,113,BJFKTDCWUPLREYASGZQI,2493,34000,PKRNGZALFWCMOHIVUQSJ,0,2091,50000,211,5000,81,JTSDYBLFXUVGPZQKCRHI,22-October-2021,22-October-2021,1984
RIZJVQTMESYKPUHFOCGN,20,1798,183,KFXEUNSDRCLOTVIAMGJH,3042,34000,CXHQDEUNLGROFIBWPSVK,1,3219,50000,300,5000,780,ZTRVKBCFIAYHJMDEULSN,22-October-2021,22-October-2021,1906
CPSFTIDVGJKWQNMXYEAU,5,1498,147,ILUPHMGOJBDWFXZANYQK,1554,34000,WOLBFURSZACEMXNPKQGV,2,4414,50000,159,5000,585,YJIUSZGXQRFKTABCVNLD,22-October-2021,22-October-2021,1813
YTZHRBEGSFUNJQAKWXIO,746,1036,143,TNXVLQUKYFZRBCSOHGDI,3257,34000,ANFTQKUMECJSLODZRWXV,0,4944,50000,171,5000,742,HSBMVQYGZCEATRLKNWJX,22-October-2021,22-October-2021,1979
OIQUSNTCEVMXDHRLFGPK,119,665,102,MRGNQKWECYVZFOUAXJHD,3557,34000,PMGFERXWIAOUQZSCLKBH,2,2111,50000,528,5000,800,AEBPXYJCHQZODRGFVNKT,22-October-2021,22-October-2021,1955
SKATLFYBONEPWCVQZDMH,225,1265,169,FXBDKRZLHOSNIJVWCGQA,1810,34000,DQGXWTMBAUZVJSIHPNRF,3,4881,50000,163,5000,348,JGMDCIPKZQATFXLVRSNY,22-October-2021,22-October-2021,1235
YMWCGKEDLSHIXUZAPTNF,236,1070,186,JFMBPQNEXHVSGWAITZCO,2037,34000,JMYZPHQLRTBVUGCONSXW,1,3489,50000,145,5000,116,QNOKZYRMFWAIHTVSLJGU,22-October-2021,22-October-2021,1584
NBTVAFPSHGMYDLZOKJIQ,39,1757,161,HBTGENOYDFLRAUCZMSIP,1657,34000,WXEKMVHQUFZPANCJIRYG,3,3023,50000,467,5000,73,IRNVKJGATMWZQSFDBELY,22-October-2021,22-October-2021,1226
SRLAPDNTICEMGXOVUYFJ,147,796,102,GIZUOHDNPTBWSKALMVJX,1998,34000,QPOSWCDATLENIVGFRHKB,0,3298,50000,510,5000,884,RBPSGFIVAJCUKOYWEHNZ,22-October-2021,22-October-2021,1825
LKIFCMOBDTEXQPZRWSVY,324,776,151,XNDSRMAJQBZUPIOCFVWT,1984,34000,PHNWAEJUVDFTSOLQICBK,4,2843,50000,546,5000,705,WRFBQYJMKTLVUZNOEXIS,22-October-2021,22-October-2021,1712
VLZIQMRGNXWYOHPDFTUC,521,787,169,VDUKENFIXYMBOGAQWCPS,3979,34000,CINGPLQEFBORHUAWXMZT,3,4397,50000,32,5000,535,MXVWOGYPEUCLDKRTNBZI,22-October-2021,22-October-2021,1328
PDWKHVXCAGLNTQFURIOY,626,1518,147,RPSEDMWAXYUGKBTFHZLC,1137,34000,RGBNWHVYZCIAFXTLJUED,0,4714,50000,829,5000,906,TCFZPLHQOIEVUSGWXBYA,22-October-2021,22-October-2021,1800
WGOCJEXKBHTIVZSMDPAL,71,677,131,KEJFTPWZBIXVRACDOUYL,3661,34000,DPCFQWNHXVKGBYTSIRJO,0,2166,50000,834,5000,76,XTIJFPCWORAGNKDEVBZM,22-October-2021,22-October-2021,1112
KVXDJOMFWQPRYHLIGTEB,855,1076,111,XBKCDMJNLQSUZEOIAGPY,2011,34000,IHKPFZACNRGQVMBWOSXU,1,2024,50000,598,5000,729,FUPHQOWJEIBXCYMRVNDA,22-October-2021,22-October-2021,1886
ATHQLISDXYRUNJVMZGKC,319,1023,182,XJQAOIWNRGFTVZLHCKUP,3754,34000,CHNDITUOBGMXQFZLPYRE,1,2939,50000,430,5000,64,SYWICQBVMTEAZPRFLDGN,22-October-2021,22-October-2021,1516
JCQUWIMASPXHBFYKEDRO,982,1291,116,EMRXNBVTSDQCAWYZIKLU,2975,34000,GIWUSCQAFTXBLJRMPYNK,0,3043,50000,306,5000,805,UKMTZEPGJFCDAHYSONRW,22-October-2021,22-October-2021,1103
YGHXOIFVAZLWSDRMCPNE,98,1674,188,NRJDKEXLHUSYBZPOCMTA,2224,34000,TCAGZUEDRLVHPXNMIFSW,2,3331,50000,77,5000,138,MTIBGSXEJHFUQRDZVLAY,22-October-2021,22-October-2021,1249
VALZWSYTIUGRCJKBEDMO,222,856,168,SVTYLNOJPQGFWIHDBXCZ,2684,34000,BADXQHVRTKSZLOMYUIGW,1,2334,50000,165,5000,469,FEWQDTBVPJZYMIOURXSG,22-October-2021,22-October-2021,1403
ZVTKUAQGHORBYWCENIJL,396,1602,181,LSXRDWJVNEBIKTQMZFYG,1032,34000,XDZJOVWKBGMSNYLPEHUQ,4,4175,50000,948,5000,28,KSLVPOXABQICYFMNZUJW,22-October-2021,22-October-2021,1060
GTBXKOQWZJVSHNIUFRME,320,531,144,BVDEIMTYGCAPNUKFJQWO,1147,34000,ECHKZBPMLSNWGRDUVYFA,2,2750,50000,277,5000,513,FTHPNZRKMUGQSIECOLAV,22-October-2021,22-October-2021,1796
NZXHTBJOCFMWDKVUYEGS,209,1536,135,NCQFAYOSTHMXLZBIWKPR,2191,34000,ZIGYDBVLQESRTWOMUCKJ,2,3835,50000,414,5000,440,ENGQAVOJHYUKXBIZCMLD,22-October-2021,22-October-2021,1764
OPFSLBVJCREQIKDWATXM,249,1487,133,GLHUBCVZTQSPWAOEYNRJ,3902,34000,BUYPQNRXVZKSODFGCAJE,0,3671,50000,130,5000,793,HQVTKPAFWONXBEYIMZCD,22-October-2021,22-October-2021,1508
XYSLABFURQHVNTEOPCIG,317,1171,188,SXTUFOJMELPDGABQIYRZ,2445,34000,LRPENZFMHSKGQTOJXDAV,4,3753,50000,534,5000,372,ACGQORTSJXIWFNMPVKZB,22-October-2021,22-October-2021,1313
ETGDMPQKLIWFOBACSVJU,250,1570,130,NPVBXWQJRFYSKDCMHEGZ,1148,34000,OVIFRXCQSHGMAUJTEDLW,2,2919,50000,192,5000,601,RLVXFIEGKNMPJWUDQOSC,22-October-2021,22-October-2021,1159
DYTMUQXSOKPZBHJNVCIL,33,1921,152,MITRYPENCWZUKJVXFQGL,1169,34000,OMDCUYTZGNWKHSQPLREA,3,4445,50000,287,5000,801,KADUBOSEQXGNVMJTRYHF,22-October-2021,22-October-2021,1709
MUBPCVDKTGSYNXZFEWAQ,878,1973,111,SROGUCXQBIEKTZWNFVAM,3069,34000,EWCAMSQTNUOKYXPVGLIH,2,3544,50000,851,5000,333,EQWPMGVAKCIOJYSBRLUT,22-October-2021,22-October-2021,1905
DXGTCLMNYFOVKPSIBWRU,889,1834,128,HFVCLOPGDUNAZKRQIXBT,3397,34000,KNZSXRQLGDIMFBCPAOWE,3,2629,50000,781,5000,416,LUJQBFWHSNECADGXMRIT,22-October-2021,22-October-2021,1678
YZOUQCMTLJVSGPINBHRA,942,1877,127,PSZXVQKWLJRMBOETIUFY,1321,34000,JICBDWHELVMUSTKXFGQY,4,4127,50000,771,5000,358,AOLKFZRXJTCMIQSHVDUG,22-October-2021,22-October-2021,1571
BONFJTHZYCKWLAVIEQGM,66,1342,182,UNDPGWIMABYJZKLSXRTO,1507,34000,VXEANOGDIKUYFHLTSJPM,4,4180,50000,22,5000,604,IPFYTZOSMUHLGCVQDARK,22-October-2021,22-October-2021,1374
WRPUBDEIVGHZYOXAFTJL,594,833,100,RESNTXHWZLUKVAGDJICY,1726,34000,STKMNIQWGRDOUJEXYPVH,3,2338,50000,238,5000,204,HSZTXABLKMNYICJVQDRO,22-October-2021,22-October-2021,1967
MVKGHDZLIYWBNCOSJQPT,159,898,149,PVOYEHFKZQCITNWRABMD,2738,34000,ZSVXBYUEWTKQPDNCMGRJ,0,3073,50000,382,5000,47,WTEOIMFVSCKGPQUAXJRH,22-October-2021,22-October-2021,1969
ICXLYMNJSFVOAUPTKZDW,663,1426,165,HWVTGOZSEBALNFQDRKYI,3939,34000,QKFEDWNVTRUBICHAJSOY,4,3799,50000,771,5000,336,BYHNVLWEIRSCAUTFQXZO,22-October-2021,22-October-2021,1881
FVRXCZBDIWGHKMJOLNSA,225,1882,155,QKEZINTJOYMFXWSCRUPD,2625,34000,YTLMVWXBFIASDEJGNHPQ,4,4842,50000,749,5000,720,VQTCHKFEYZGLBDAJROPN,22-October-2021,22-October-2021,1874
ZCTEWBUODKINMJSPLGXV,225,1935,111,GWMKYQIHCPAXNDVOTSLZ,1390,34000,TYLWVGBCFXPIUJHNMDRQ,2,4419,50000,373,5000,387,LEXGNVWSBPARUMHDCZOK,22-October-2021,22-October-2021,1410
BJDCYNTHLFZPVSGMWRKO,980,608,168,KJQVAPZWLCTRMIUHEFYB,3550,34000,ZDLQYJOHPGNFIMKEUCAX,3,4694,50000,818,5000,314,WIABUTYPCQOKZVFHSXNR,22-October-2021,22-October-2021,1816
PGIHBQSCRVLYZAWTUEMX,998,1403,130,PARCOYITLJNGEKHUSZQW,1895,34000,UZOYQSBACTNHKWFRDILE,0,4786,50000,311,5000,575,FBMSWHYDPTNRALUZEQXI,22-October-2021,22-October-2021,1457
RPAXHVQUNODSWTIBEFJL,579,1591,198,QLUOBKTCGXRJYAEVWSHI,3663,34000,JHQWEMSTPUFYADIRGNZK,1,2944,50000,707,5000,457,SKOTBDWVMCZQAEFIRNJP,22-October-2021,22-October-2021,1994
AKYQVUTCMPXRFBEZJHNS,710,1390,156,IYFRLTOABXWKGCEPJVMH,3951,34000,BKLOAXSHNCZEUJVIMDQY,0,3319,50000,688,5000,408,HJXDUIOVFYGLWCTBMZQR,22-October-2021,22-October-2021,1055
HCTOSRPVAWMIXYZUQLFN,282,706,178,IYZKEOHUGBMFLDXJWRST,1975,34000,BGXDFZNTJQWLOKHYSPVE,3,4232,50000,415,5000,72,YBAITSGMCEDQZJPNKXLV,22-October-2021,22-October-2021,1533
BAPFNSUQRDHEOCJVZGKT,500,1814,188,LTKUOZFQGVDIMYJRHCXN,2405,34000,KONAGQZIXRMUBHTDVLEJ,0,4600,50000,542,5000,688,SDBETMRYKQPUIXOLNWZJ,22-October-2021,22-October-2021,1906
KFPMDECXAOIUWBTYRNZS,745,1682,130,TPRZLGWAFJYDXOCBEHMQ,1169,34000,BJLIYQTMVZPWCSKDXHEG,4,3511,50000,791,5000,298,WPIVBAEMUOFXSTCKZRDN,22-October-2021,22-October-2021,1686
TUDHWCIRPKVLABOQEXSG,189,610,127,BPOTHGLDXIEZMWURNFQC,1023,34000,JSHIXOVMADYGELRBCZTQ,0,3571,50000,321,5000,36,IRUQKDSJHOZEMCNVATWY,22-October-2021,22-October-2021,1953
SVQGWBILOKMHZUYJXCDN,302,1259,129,TJWEBCNRGIPFVKQSZLOM,1591,34000,YDNZWJRETGLAQPOXHISV,4,2791,50000,686,5000,69,HEFXOQDUKBPGWZRTIAVN,22-October-2021,22-October-2021,1494
JFBWUHRMPVLNIOKYAXDE,877,1293,162,BYWESIVRPJDXTZGUNLHC,1371,34000,KQGJDLXERHWYOUSVBZCA,2,3364,50000,255,5000,488,TESDGUZMFHBJACIKQNOX,22-October-2021,22-October-2021,1026
JECUSBFZAMDRIPXYKGNV,556,1776,172,ZNHMARFJBDQVLXIGSWYO,2870,34000,MUTWLGVROFXDCIHKPSBA,3,4110,50000,887,5000,688,JZAHCXSVEUQDNLPBWIRG,22-October-2021,22-October-2021,1964
SDVNCBQWYRAUPOJGTKHM,1000,1690,141,CIOLEKBRZHQAUTYMSPJN,2622,34000,XKNFWYUVMPLJDERIGABQ,4,2883,50000,847,5000,493,AXYIBVZCUDNSHWTEFOMG,22-October-2021,22-October-2021,1243
JDNOFHMGSUIEQZPCWLXY,399,529,174,CGMOVKZDUWXBTJHQRNES,2599,34000,RVMDPZOHFEQKNLTBWCAS,1,3423,50000,74,5000,6,AGHUXNMRKZLTESQPJCBW,22-October-2021,22-October-2021,1830
UOPINVFBSHJTEAKRWMXG,603,1794,116,TXPGJUSKRYDOMFEHBWIC,2899,34000,PNGTZLYWDBMQHFOIVSCX,4,4422,50000,641,5000,558,ZQRAOIUVBESNXWKMFHCT,22-October-2021,22-October-2021,1175
EDZYVXWMGICUNBPFHSJQ,383,1846,172,PGZJQNKDUCVFSMWHIXOB,3179,34000,WIFROJNAZXTUEBPSQVGY,0,4576,50000,929,5000,159,DJWXECUMKGQLZIPYNFAO,22-October-2021,22-October-2021,1513
ATDCRBEGKZNVYHILXOSM,745,1470,148,FOGEAUHIQBLPTNYCMKZJ,2853,34000,SBQLIRGCKJNFTXDUEHMO,0,2006,50000,327,5000,197,HITBFGUZRYVWQCAODEXP,22-October-2021,22-October-2021,1287
RFEOAUCTBJWLVMHSKPIQ,999,976,194,PHJMWXIVKROSZTGYFBAE,1316,34000,QMFPWLKURANYDEZXGBHT,4,4000,50000,294,5000,898,MDUAGRWPZJVYHSQXLFKC,22-October-2021,22-October-2021,1945
CTOWQVLFIPKXSAJEHMGU,219,1729,151,VQXFCWJSZIOMNARKUDHG,1420,34000,GYMVWSPHNDBTKRICLFXQ,4,3078,50000,122,5000,735,ERTZASGJCXWHIONDQVKP,22-October-2021,22-October-2021,1114
GRXHQAVPZOJCIWKTFYBS,270,1528,167,AJMNTFYOXIEKSLHVGQWR,3517,34000,MCEOJGWNRXZDVIFUTLHQ,1,2472,50000,590,5000,893,SEKCJGVYQMTLBHROZAFP,22-October-2021,22-October-2021,1270
LFESNICTGVBPOWRUJAZY,278,1816,200,DGEFIVRJWTKHLCOXUBMY,1004,34000,OMGTHSIDFYLVQAZCUNJK,2,2310,50000,48,5000,771,TACSYHDEZWJXFBMPLIRQ,22-October-2021,22-October-2021,1104
TVHOZLUCYPNRSIEBJADK,553,1315,114,NDFIEHVSKPQCXOLGYWJB,3937,34000,EUNISTCYKHMOGFBVWZRP,4,3408,50000,906,5000,495,IXJPWOEDSFQCBTLZHUNA,22-October-2021,22-October-2021,1906
AOGIQBFMLYNPDJEUHZTV,528,1273,101,CSIUVBWFEMGLHJZKRDYP,3844,34000,GDHJZSTQVLIFPXOMBWUY,2,3613,50000,304,5000,846,UVLWFNGMYSXCOHEIRTZD,22-October-2021,22-October-2021,1002
YQSHFWZNEVDOBKPRGMXT,892,1808,196,SKUQTBONDWAVRYLHZGJI,2472,34000,BXSFQWZMTHAEOVCGRYJK,3,4275,50000,944,5000,554,QSRXJNWMECHGATZPKLUO,22-October-2021,22-October-2021,1838
ZDWYGVFUTJONKCQEXIRH,389,1426,119,UHSZLPRKYDTWVCMEQJGF,3615,34000,SICVTEMLYWQAKXZONUDF,0,2679,50000,996,5000,595,NIBARPXJYGOKHMTVLUZW,22-October-2021,22-October-2021,1557
TRYACZVFWGDJHINPLOSB,133,872,108,OXNCYBITRSMPKHJDAVUG,3682,34000,RAKCNSWZEPXTHFYQVDLG,2,4814,50000,152,5000,535,WHITOFYKLSZJRMCGNQBE,22-October-2021,22-October-2021,1422
XJZEQLHUDPVOIFNGYRMK,812,1737,126,SKTJLHYDCGWIZFQUXMNO,1345,34000,MHFBAYPETVOWZKIQGSLD,3,2834,50000,492,5000,444,OSBGLVAHZTCXIKERJYUF,22-October-2021,22-October-2021,1397
GIZNJYHACBTMLQURVWSD,155,832,170,DINSZVBGXJFQHEKAUMOR,2508,34000,XECBJMZDRKPWUSTFQLON,4,4396,50000,844,5000,891,DZIHMUXGVRKCYFQBEALP,22-October-2021,22-October-2021,1595
DAUCTGHPVMBFNEIRJZSO,648,1729,151,YUCJHNBXOWRVEFGPQTDM,3894,34000,LBFHOJMSEPTGQAIWRKDC,4,3161,50000,652,5000,635,OEBXPHQLACRIJUKDNVYF,22-October-2021,22-October-2021,1364
RFCSKXEJLHGTDBOVUZNI,453,820,158,BXLHWOKZYDRMTNFSVJQA,3718,34000,FDZYKAXWSIERVNJUGPBC,0,4673,50000,704,5000,977,HTMGLUQKEDYZPNJBRICV,22-October-2021,22-October-2021,1341
ZUJXEMYKWHNLRQCOPGSB,33,1430,109,WRFVKPMIAGLSXJTCBUOY,3180,34000,EKOQZFALYPBJWVUMGRDS,4,2263,50000,112,5000,964,XPYDFMUJRIWBLZHSOKQV,22-October-2021,22-October-2021,1859
CZHDFULKQYSJOPVWIMBR,213,1643,143,QRLDTKZJGAYPVUCEWSON,2146,34000,EXFUTLQIYBZPNOKGMVRW,0,4853,50000,297,5000,495,XUEAVHDZMGOFSQLBIWRY,22-October-2021,22-October-2021,1291
GEYRNIKMFWHVBJDCTLAX,98,1539,180,BHAMTDRCYGVLWSXKPOZF,1096,34000,VGYOBSUIMLFJHCRPZTAQ,1,2301,50000,471,5000,503,ADCTHMXGSZFEYLVIROPU,22-October-2021,22-October-2021,1421
LMUZIEFYKGACDNPJOSBR,172,1201,176,SRPZXAMHDLINWOYFJKUE,1700,34000,BSJQDUFRIKZCXMPLGYTO,4,3925,50000,552,5000,93,LZJFYPKETUIXWVOAMGBS,22-October-2021,22-October-2021,1228
AOCHEPRMXYVSWDIZFTBQ,175,1701,136,MZYPRQDCVANBJGSEWLFH,1159,34000,SPHFCVBGWUZTQJKRMEYI,3,4500,50000,18,5000,98,MKILGWFAUTJHPCXRVSDN,22-October-2021,22-October-2021,1015
DOMFTBPWERGZVNAUQHLI,513,1820,164,WEXCABOMYISPGLDQZTHV,1966,34000,VMDFSTYGQPZROALCHNXW,4,3003,50000,402,5000,343,FJDRSPXVOMITKGYQHLUA,22-October-2021,22-October-2021,1625
DVHCPSLMZTQOEGRXIBAU,804,1177,166,GBQTULPDYZFEJNAMSCVO,2618,34000,BQNOYIVXPHJEFMCATDLS,4,3943,50000,109,5000,699,KSFDZNUHCYXRBTOAPLWJ,22-October-2021,22-October-2021,1059
RYGFLOCKXQVEISUWTPAM,804,1228,127,EJGCTSIVKZLPQOXBNARH,1297,34000,YGLIHJSNRXOZKQETPVMB,3,2077,50000,660,5000,530,TGOLJISZNPXEHVRMKBAC,22-October-2021,22-October-2021,1083
IMBENTWXAYHVDUGCRJSQ,135,988,198,HLQSGCTIJUYFOEZAKDWP,3158,34000,NOMYSAVHLQRTDZGFWKJC,1,2396,50000,141,5000,399,GFPZQTVXDCAIRMBKYHSL,22-October-2021,22-October-2021,1373
